"Exporter.ISO3","Importer.ISO3","Exporter.M49","Importer.M49","Year","Trade.Value.US","Weight"
"KEN","VNM","Eastern Africa","South-eastern Asia",2020,29465.951,"distant"
"KEN","VNM","Eastern Africa","South-eastern Asia",2021,1171,"distant"
"KEN","YEM","Eastern Africa","Western Asia",2019,509321.49,"distant"
"KEN","YEM","Eastern Africa","Western Asia",2020,186199.122,"distant"
"KEN","YEM","Eastern Africa","Western Asia",2021,15344.675,"distant"
"KEN","ZAF","Eastern Africa","Southern Africa",2019,36795.153,"distant"
"KEN","ZAF","Eastern Africa","Southern Africa",2020,28641.024,"distant"
"KEN","ZAF","Eastern Africa","Southern Africa",2021,138328,"distant"
"KEN","ZMB","Eastern Africa","Eastern Africa",2019,8037977.216,"distant"
"KEN","ZMB","Eastern Africa","Eastern Africa",2020,15284925.173,"distant"
"KEN","ZMB","Eastern Africa","Eastern Africa",2021,15801268.615,"distant"
"KEN","ZWE","Eastern Africa","Eastern Africa",2019,1745536.09,"distant"
"KEN","ZWE","Eastern Africa","Eastern Africa",2020,504284.253,"distant"
"KEN","ZWE","Eastern Africa","Eastern Africa",2021,3113886.64,"distant"
"KGZ","AFG","Central Asia","Southern Asia",2019,4869,"distant"
"KGZ","AFG","Central Asia","Southern Asia",2020,893,"distant"
"KGZ","AFG","Central Asia","Southern Asia",2021,4002,"distant"
"KGZ","ARE","Central Asia","Western Asia",2019,5758.01,"distant"
"KGZ","ARE","Central Asia","Western Asia",2020,217.835,"distant"
"KGZ","ARE","Central Asia","Western Asia",2021,147800,"distant"
"KGZ","ARM","Central Asia","Western Asia",2020,6.45,"distant"
"KGZ","AUT","Central Asia","Western Europe",2021,4.731,"distant"
"KGZ","AZE","Central Asia","Western Asia",2019,52289,"distant"
"KGZ","AZE","Central Asia","Western Asia",2020,41088,"distant"
"KGZ","BEL","Central Asia","Western Europe",2019,10,"distant"
"KGZ","BEL","Central Asia","Western Europe",2020,6385.207,"distant"
"KGZ","BEL","Central Asia","Western Europe",2021,20.935,"distant"
"KGZ","BGR","Central Asia","Eastern Europe",2020,46340.648,"distant"
"KGZ","BHR","Central Asia","Western Asia",2019,1106.69,"distant"
"KGZ","BLR","Central Asia","Eastern Europe",2021,100,"distant"
"KGZ","CAN","Central Asia","Northern America",2019,1563.849,"distant"
"KGZ","CAN","Central Asia","Northern America",2020,5584.749,"distant"
"KGZ","CAN","Central Asia","Northern America",2021,1072.673,"distant"
"KGZ","CHE","Central Asia","Western Europe",2019,10,"distant"
"KGZ","CHE","Central Asia","Western Europe",2021,10,"distant"
"KGZ","CHN","Central Asia","Eastern Asia",2019,181,"adjacent"
"KGZ","CHN","Central Asia","Eastern Asia",2020,24288,"adjacent"
"KGZ","DEU","Central Asia","Western Europe",2019,338,"distant"
"KGZ","DEU","Central Asia","Western Europe",2020,3032.608,"distant"
"KGZ","DEU","Central Asia","Western Europe",2021,10182.485,"distant"
"KGZ","FRA","Central Asia","Western Europe",2019,30,"distant"
"KGZ","FRA","Central Asia","Western Europe",2020,30,"distant"
"KGZ","GBR","Central Asia","Northern Europe",2019,20,"distant"
"KGZ","GBR","Central Asia","Northern Europe",2020,40,"distant"
"KGZ","GBR","Central Asia","Northern Europe",2021,35,"distant"
"KGZ","GEO","Central Asia","Western Asia",2019,154884.6,"distant"
"KGZ","GEO","Central Asia","Western Asia",2020,7,"distant"
"KGZ","GEO","Central Asia","Western Asia",2021,12389.23,"distant"
"KGZ","HND","Central Asia","Central America",2019,95,"distant"
"KGZ","HUN","Central Asia","Eastern Europe",2020,22841,"distant"
"KGZ","IDN","Central Asia","South-eastern Asia",2020,20,"distant"
"KGZ","IRL","Central Asia","Northern Europe",2019,17.912,"distant"
"KGZ","IRQ","Central Asia","Western Asia",2019,2470,"distant"
"KGZ","JPN","Central Asia","Eastern Asia",2019,17223,"distant"
"KGZ","KAZ","Central Asia","Central Asia",2021,1004469.38,"adjacent"
"KGZ","KAZ","Central Asia","Central Asia",2019,153813.84,"adjacent"
"KGZ","KAZ","Central Asia","Central Asia",2020,412855.27,"adjacent"
"KGZ","KEN","Central Asia","Eastern Africa",2019,49.65,"distant"
"KGZ","KOR","Central Asia","Eastern Asia",2019,785,"distant"
"KGZ","KOR","Central Asia","Eastern Asia",2021,42,"distant"
"KGZ","KWT","Central Asia","Western Asia",2019,1864,"distant"
"KGZ","KWT","Central Asia","Western Asia",2021,200,"distant"
"KGZ","LBN","Central Asia","Western Asia",2019,786.92,"distant"
"KGZ","LTU","Central Asia","Northern Europe",2020,113778,"distant"
"KGZ","LTU","Central Asia","Northern Europe",2021,3847,"distant"
"KGZ","LVA","Central Asia","Northern Europe",2019,1777.059,"distant"
"KGZ","LVA","Central Asia","Northern Europe",2020,100,"distant"
"KGZ","MMR","Central Asia","South-eastern Asia",2020,1564,"distant"
"KGZ","MNG","Central Asia","Eastern Asia",2021,5,"distant"
"KGZ","MRT","Central Asia","Western Africa",2021,2016.21,"distant"
"KGZ","NAM","Central Asia","Southern Africa",2021,4.466,"distant"
"KGZ","NER","Central Asia","Western Africa",2021,46067.87,"distant"
"KGZ","NLD","Central Asia","Western Europe",2019,5865,"distant"
"KGZ","NLD","Central Asia","Western Europe",2021,273.213,"distant"
"KGZ","NPL","Central Asia","Southern Asia",2019,15.18,"distant"
"KGZ","PAK","Central Asia","Southern Asia",2020,4726,"distant"
"KGZ","POL","Central Asia","Eastern Europe",2019,44267,"distant"
"KGZ","POL","Central Asia","Eastern Europe",2021,258009,"distant"
"KGZ","ROU","Central Asia","Eastern Europe",2019,4008,"distant"
"KGZ","ROU","Central Asia","Eastern Europe",2020,375940.2,"distant"
"KGZ","RUS","Central Asia","Eastern Europe",2019,2184763,"distant"
"KGZ","RUS","Central Asia","Eastern Europe",2020,1007136.32,"distant"
"KGZ","RUS","Central Asia","Eastern Europe",2021,6499739.996,"distant"
"KGZ","SAU","Central Asia","Western Asia",2019,3349.87,"distant"
"KGZ","SGP","Central Asia","South-eastern Asia",2019,36.652,"distant"
"KGZ","SGP","Central Asia","South-eastern Asia",2020,10.87,"distant"
"KGZ","SVN","Central Asia","Southern Europe",2019,743.99,"distant"
"KGZ","SVN","Central Asia","Southern Europe",2021,41724.999,"distant"
"KGZ","TJK","Central Asia","Central Asia",2021,12235,"adjacent"
"KGZ","TJK","Central Asia","Central Asia",2019,97741,"adjacent"
"KGZ","TJK","Central Asia","Central Asia",2020,102149,"adjacent"
"KGZ","TKM","Central Asia","Central Asia",2019,32903,"distant"
"KGZ","TUR","Central Asia","Western Asia",2019,14187,"distant"
"KGZ","TUR","Central Asia","Western Asia",2020,29825,"distant"
"KGZ","TUR","Central Asia","Western Asia",2021,133361,"distant"
"KGZ","UKR","Central Asia","Eastern Europe",2020,7482.84,"distant"
"KGZ","USA","Central Asia","Northern America",2019,546,"distant"
"KGZ","USA","Central Asia","Northern America",2020,647762,"distant"
"KGZ","USA","Central Asia","Northern America",2021,427,"distant"
"KGZ","UZB","Central Asia","Central Asia",2020,230900,"adjacent"
"KGZ","UZB","Central Asia","Central Asia",2019,30260,"adjacent"
"KGZ","UZB","Central Asia","Central Asia",2021,309,"adjacent"
"KGZ","ZMB","Central Asia","Eastern Africa",2019,171950.714,"distant"
"KHM","ARE","South-eastern Asia","Western Asia",2019,3192.354,"distant"
"KHM","ARE","South-eastern Asia","Western Asia",2020,43618.408,"distant"
"KHM","ARE","South-eastern Asia","Western Asia",2021,30668.704,"distant"
"KHM","ARM","South-eastern Asia","Western Asia",2019,339.94,"distant"
"KHM","ARM","South-eastern Asia","Western Asia",2020,3744.49,"distant"
"KHM","ARM","South-eastern Asia","Western Asia",2021,1248,"distant"
"KHM","AUS","South-eastern Asia","Australia and New Zealand",2019,34348.755,"distant"
"KHM","AUS","South-eastern Asia","Australia and New Zealand",2020,26776.276,"distant"
"KHM","AUS","South-eastern Asia","Australia and New Zealand",2021,5667.835,"distant"
"KHM","AUT","South-eastern Asia","Western Europe",2019,432.203,"distant"
"KHM","AUT","South-eastern Asia","Western Europe",2020,231.718,"distant"
"KHM","AUT","South-eastern Asia","Western Europe",2021,18.924,"distant"
"KHM","BEL","South-eastern Asia","Western Europe",2019,37.682,"distant"
"KHM","BEL","South-eastern Asia","Western Europe",2021,14025.691,"distant"
"KHM","BFA","South-eastern Asia","Western Africa",2020,3618.93,"distant"
"KHM","BFA","South-eastern Asia","Western Africa",2021,248071.433,"distant"
"KHM","BHR","South-eastern Asia","Western Asia",2019,3272.79,"distant"
"KHM","BIH","South-eastern Asia","Southern Europe",2021,324.57,"distant"
"KHM","BRA","South-eastern Asia","South America",2019,12288,"distant"
"KHM","BRB","South-eastern Asia","Caribbean",2019,19,"distant"
"KHM","CAF","South-eastern Asia","Middle Africa",2020,490,"distant"
"KHM","CAN","South-eastern Asia","Northern America",2019,101469.337,"distant"
"KHM","CAN","South-eastern Asia","Northern America",2020,51847.195,"distant"
"KHM","CAN","South-eastern Asia","Northern America",2021,25622.93,"distant"
"KHM","CHE","South-eastern Asia","Western Europe",2019,25971.09,"distant"
"KHM","CHE","South-eastern Asia","Western Europe",2020,1117.397,"distant"
"KHM","CHE","South-eastern Asia","Western Europe",2021,10570.616,"distant"
"KHM","CHL","South-eastern Asia","South America",2019,5246.81,"distant"
"KHM","CHL","South-eastern Asia","South America",2020,229.22,"distant"
"KHM","CHN","South-eastern Asia","Eastern Asia",2019,1274140,"distant"
"KHM","CHN","South-eastern Asia","Eastern Asia",2020,4836475,"distant"
"KHM","CHN","South-eastern Asia","Eastern Asia",2021,7048609,"distant"
"KHM","CIV","South-eastern Asia","Western Africa",2019,1585906.797,"distant"
"KHM","CIV","South-eastern Asia","Western Africa",2020,1700917.92,"distant"
"KHM","COG","South-eastern Asia","Middle Africa",2019,50.38,"distant"
"KHM","COG","South-eastern Asia","Middle Africa",2021,342.03,"distant"
"KHM","CZE","South-eastern Asia","Eastern Europe",2019,9,"distant"
"KHM","CZE","South-eastern Asia","Eastern Europe",2020,97,"distant"
"KHM","DEU","South-eastern Asia","Western Europe",2019,14202.412,"distant"
"KHM","DEU","South-eastern Asia","Western Europe",2020,13947.256,"distant"
"KHM","DEU","South-eastern Asia","Western Europe",2021,155901.958,"distant"
"KHM","DNK","South-eastern Asia","Northern Europe",2019,17622.304,"distant"
"KHM","DOM","South-eastern Asia","Caribbean",2021,747.669,"distant"
"KHM","ESP","South-eastern Asia","Southern Europe",2019,335.475,"distant"
"KHM","ESP","South-eastern Asia","Southern Europe",2021,1147.897,"distant"
"KHM","EST","South-eastern Asia","Northern Europe",2019,1180.71,"distant"
"KHM","EST","South-eastern Asia","Northern Europe",2020,1163.51,"distant"
"KHM","EST","South-eastern Asia","Northern Europe",2021,745.44,"distant"
"KHM","ETH","South-eastern Asia","Eastern Africa",2019,23.1,"distant"
"KHM","FIN","South-eastern Asia","Northern Europe",2019,717.597,"distant"
"KHM","FIN","South-eastern Asia","Northern Europe",2021,473.096,"distant"
"KHM","FRA","South-eastern Asia","Western Europe",2019,46373.343,"distant"
"KHM","FRA","South-eastern Asia","Western Europe",2020,572340.926,"distant"
"KHM","FRA","South-eastern Asia","Western Europe",2021,1251335.7,"distant"
"KHM","GBR","South-eastern Asia","Northern Europe",2019,20.02,"distant"
"KHM","GBR","South-eastern Asia","Northern Europe",2020,20,"distant"
"KHM","GBR","South-eastern Asia","Northern Europe",2021,51.5,"distant"
"KHM","GIN","South-eastern Asia","Western Africa",2019,73579.15,"distant"
"KHM","GIN","South-eastern Asia","Western Africa",2020,113513.53,"distant"
"KHM","GTM","South-eastern Asia","Central America",2020,56,"distant"
"KHM","IDN","South-eastern Asia","South-eastern Asia",2019,818,"distant"
"KHM","IDN","South-eastern Asia","South-eastern Asia",2020,432,"distant"
"KHM","IDN","South-eastern Asia","South-eastern Asia",2021,23,"distant"
"KHM","IRL","South-eastern Asia","Northern Europe",2019,622.428,"distant"
"KHM","IRL","South-eastern Asia","Northern Europe",2020,592.799,"distant"
"KHM","IRL","South-eastern Asia","Northern Europe",2021,19369.738,"distant"
"KHM","ITA","South-eastern Asia","Southern Europe",2019,15.18,"distant"
"KHM","JAM","South-eastern Asia","Caribbean",2019,42.072,"distant"
"KHM","JPN","South-eastern Asia","Eastern Asia",2019,6807.16,"distant"
"KHM","JPN","South-eastern Asia","Eastern Asia",2020,20,"distant"
"KHM","JPN","South-eastern Asia","Eastern Asia",2021,10,"distant"
"KHM","KOR","South-eastern Asia","Eastern Asia",2019,2826502,"distant"
"KHM","KOR","South-eastern Asia","Eastern Asia",2020,1352210,"distant"
"KHM","KOR","South-eastern Asia","Eastern Asia",2021,1163901,"distant"
"KHM","KWT","South-eastern Asia","Western Asia",2019,412,"distant"
"KHM","KWT","South-eastern Asia","Western Asia",2020,48706,"distant"
"KHM","KWT","South-eastern Asia","Western Asia",2021,15991,"distant"
"KHM","LAO","South-eastern Asia","South-eastern Asia",2021,159752.11,"adjacent"
"KHM","LAO","South-eastern Asia","South-eastern Asia",2020,19828.58,"adjacent"
"KHM","LAO","South-eastern Asia","South-eastern Asia",2019,15593.51,"adjacent"
"KHM","LBN","South-eastern Asia","Western Asia",2019,354.06,"distant"
"KHM","LBN","South-eastern Asia","Western Asia",2020,440,"distant"
"KHM","LKA","South-eastern Asia","Southern Asia",2019,43.465,"distant"
"KHM","LUX","South-eastern Asia","Western Europe",2019,31809.131,"distant"
"KHM","LUX","South-eastern Asia","Western Europe",2020,5571.22,"distant"
"KHM","LUX","South-eastern Asia","Western Europe",2021,16307.588,"distant"
"KHM","MLI","South-eastern Asia","Western Africa",2019,301.17,"distant"
"KHM","MLI","South-eastern Asia","Western Africa",2020,17930,"distant"
"KHM","MMR","South-eastern Asia","South-eastern Asia",2019,26048.71,"distant"
"KHM","MNE","South-eastern Asia","Southern Europe",2020,47.746,"distant"
"KHM","MYS","South-eastern Asia","South-eastern Asia",2019,42762.174,"distant"
"KHM","MYS","South-eastern Asia","South-eastern Asia",2021,3967.613,"distant"
"KHM","NER","South-eastern Asia","Western Africa",2019,642202.254,"distant"
"KHM","NER","South-eastern Asia","Western Africa",2020,1142399.04,"distant"
"KHM","NER","South-eastern Asia","Western Africa",2021,2079268.66,"distant"
"KHM","NIC","South-eastern Asia","Central America",2020,153.08,"distant"
"KHM","NLD","South-eastern Asia","Western Europe",2020,282.122,"distant"
"KHM","NLD","South-eastern Asia","Western Europe",2021,327.619,"distant"
"KHM","NOR","South-eastern Asia","Northern Europe",2019,127.984,"distant"
"KHM","NOR","South-eastern Asia","Northern Europe",2020,120.707,"distant"
"KHM","NOR","South-eastern Asia","Northern Europe",2021,145.634,"distant"
"KHM","NPL","South-eastern Asia","Southern Asia",2019,1666.2,"distant"
"KHM","NPL","South-eastern Asia","Southern Asia",2020,1365.82,"distant"
"KHM","NPL","South-eastern Asia","Southern Asia",2021,390.35,"distant"
"KHM","NZL","South-eastern Asia","Australia and New Zealand",2019,1819.109,"distant"
"KHM","NZL","South-eastern Asia","Australia and New Zealand",2021,770.972,"distant"
"KHM","PAN","South-eastern Asia","Central America",2020,1134,"distant"
"KHM","PER","South-eastern Asia","South America",2021,292.8,"distant"
"KHM","PHL","South-eastern Asia","South-eastern Asia",2019,2470,"distant"
"KHM","POL","South-eastern Asia","Eastern Europe",2019,7340,"distant"
"KHM","POL","South-eastern Asia","Eastern Europe",2020,6023,"distant"
"KHM","POL","South-eastern Asia","Eastern Europe",2021,1177,"distant"
"KHM","QAT","South-eastern Asia","Western Asia",2019,10,"distant"
"KHM","ROU","South-eastern Asia","Eastern Europe",2019,19.02,"distant"
"KHM","RUS","South-eastern Asia","Eastern Europe",2019,2101.58,"distant"
"KHM","SAU","South-eastern Asia","Western Asia",2019,10537.07,"distant"
"KHM","SAU","South-eastern Asia","Western Asia",2020,3387.73,"distant"
"KHM","SAU","South-eastern Asia","Western Asia",2021,278.133,"distant"
"KHM","SDN","South-eastern Asia","Northern Africa",2020,430,"distant"
"KHM","SEN","South-eastern Asia","Western Africa",2019,221903.618,"distant"
"KHM","SEN","South-eastern Asia","Western Africa",2020,63823.488,"distant"
"KHM","SEN","South-eastern Asia","Western Africa",2021,311344.468,"distant"
"KHM","SGP","South-eastern Asia","South-eastern Asia",2019,16858.993,"distant"
"KHM","SGP","South-eastern Asia","South-eastern Asia",2020,103986.851,"distant"
"KHM","SGP","South-eastern Asia","South-eastern Asia",2021,6258.358,"distant"
"KHM","SOM","South-eastern Asia","Eastern Africa",2019,39618.5,"distant"
"KHM","SRB","South-eastern Asia","Southern Europe",2020,10,"distant"
"KHM","SRB","South-eastern Asia","Southern Europe",2021,471,"distant"
"KHM","SVK","South-eastern Asia","Eastern Europe",2020,248601.244,"distant"
"KHM","SVK","South-eastern Asia","Eastern Europe",2019,101.872,"distant"
"KHM","SVN","South-eastern Asia","Southern Europe",2020,41.16,"distant"
"KHM","SVN","South-eastern Asia","Southern Europe",2021,64.603,"distant"
"KHM","SWE","South-eastern Asia","Northern Europe",2019,105.727,"distant"
"KHM","SWE","South-eastern Asia","Northern Europe",2020,1411.462,"distant"
"KHM","SWE","South-eastern Asia","Northern Europe",2021,466.387,"distant"
"KHM","SWZ","South-eastern Asia","Southern Africa",2020,1769.03,"distant"
"KHM","SWZ","South-eastern Asia","Southern Africa",2021,1474.89,"distant"
"KHM","SYC","South-eastern Asia","Eastern Africa",2019,410.108,"distant"
"KHM","TGO","South-eastern Asia","Western Africa",2019,38083.439,"distant"
"KHM","TGO","South-eastern Asia","Western Africa",2020,153984.139,"distant"
"KHM","TGO","South-eastern Asia","Western Africa",2021,50799.705,"distant"
"KHM","THA","South-eastern Asia","South-eastern Asia",2020,5123.646,"adjacent"
"KHM","THA","South-eastern Asia","South-eastern Asia",2019,19693.19,"adjacent"
"KHM","THA","South-eastern Asia","South-eastern Asia",2021,5362.94,"adjacent"
"KHM","TUR","South-eastern Asia","Western Asia",2019,957,"distant"
"KHM","TUR","South-eastern Asia","Western Asia",2020,21309,"distant"
"KHM","TZA","South-eastern Asia","Eastern Africa",2021,42000,"distant"
"KHM","UGA","South-eastern Asia","Eastern Africa",2020,20,"distant"
"KHM","UKR","South-eastern Asia","Eastern Europe",2019,3082.22,"distant"
"KHM","USA","South-eastern Asia","Northern America",2019,38582,"distant"
"KHM","USA","South-eastern Asia","Northern America",2020,29618,"distant"
"KHM","USA","South-eastern Asia","Northern America",2021,39962,"distant"
"KHM","VNM","South-eastern Asia","South-eastern Asia",2019,15759.12,"adjacent"
"KHM","ZAF","South-eastern Asia","Southern Africa",2019,521.037,"distant"
"KHM","ZAF","South-eastern Asia","Southern Africa",2020,129.463,"distant"
"KHM","ZAF","South-eastern Asia","Southern Africa",2021,1840.015,"distant"
"KHM","ZMB","South-eastern Asia","Eastern Africa",2019,758.646,"distant"
"KIR","AUS","Micronesia","Australia and New Zealand",2020,17.205,"distant"
"KIR","FJI","Micronesia","Melanesia",2020,1032.286,"distant"
"KIR","FJI","Micronesia","Melanesia",2021,36.221,"distant"
"KIR","FRA","Micronesia","Western Europe",2019,340.371,"distant"
"KIR","KOR","Micronesia","Eastern Asia",2019,233,"distant"
"KNA","BEL","Caribbean","Western Europe",2019,260.972,"distant"
"KNA","BMU","Caribbean","Northern America",2019,642.15,"distant"
"KNA","BMU","Caribbean","Northern America",2021,70,"distant"
"KNA","BRB","Caribbean","Caribbean",2020,241,"distant"
"KNA","BRB","Caribbean","Caribbean",2021,176.5,"distant"
"KNA","CAN","Caribbean","Northern America",2019,9.044,"distant"
"KNA","CAN","Caribbean","Northern America",2020,25.351,"distant"
"KNA","CAN","Caribbean","Northern America",2021,73.372,"distant"
"KNA","CHN","Caribbean","Eastern Asia",2021,86,"distant"
"KNA","CIV","Caribbean","Western Africa",2019,289.98,"distant"
"KNA","CRI","Caribbean","Central America",2019,47.48,"distant"
"KNA","CYM","Caribbean","Caribbean",2020,1394.826,"distant"
"KNA","CYM","Caribbean","Caribbean",2021,906.759,"distant"
"KNA","DEU","Caribbean","Western Europe",2019,6718.855,"distant"
"KNA","DNK","Caribbean","Northern Europe",2020,11.158,"distant"
"KNA","DNK","Caribbean","Northern Europe",2021,398.751,"distant"
"KNA","ESP","Caribbean","Southern Europe",2019,96.805,"distant"
"KNA","FRA","Caribbean","Western Europe",2021,280.309,"distant"
"KNA","GBR","Caribbean","Northern Europe",2019,1812.941,"distant"
"KNA","GRD","Caribbean","Caribbean",2021,2937.778,"distant"
"KNA","GRD","Caribbean","Caribbean",2019,1044.815,"distant"
"KNA","IRL","Caribbean","Northern Europe",2019,707.508,"distant"
"KNA","IRL","Caribbean","Northern Europe",2020,167.903,"distant"
"KNA","IRL","Caribbean","Northern Europe",2021,364.284,"distant"
"KNA","JAM","Caribbean","Caribbean",2020,5.97,"distant"
"KNA","MOZ","Caribbean","Eastern Africa",2021,4656.67,"distant"
"KNA","NER","Caribbean","Western Africa",2019,3227.009,"distant"
"KNA","NLD","Caribbean","Western Europe",2021,29.569,"distant"
"KNA","NLD","Caribbean","Western Europe",2020,92.518,"distant"
"KNA","TTO","Caribbean","Caribbean",2019,651.146,"distant"
"KNA","TTO","Caribbean","Caribbean",2020,1782.834,"distant"
"KNA","TTO","Caribbean","Caribbean",2021,664.198,"distant"
"KNA","USA","Caribbean","Northern America",2019,25250,"distant"
"KNA","USA","Caribbean","Northern America",2020,95886,"distant"
"KNA","VCT","Caribbean","Caribbean",2019,455.54,"distant"
"KNA","VCT","Caribbean","Caribbean",2020,144.98,"distant"
"KNA","ZAF","Caribbean","Southern Africa",2019,87.727,"distant"
"KOR","ABW","Eastern Asia","Caribbean",2019,28642.457,"distant"
"KOR","ABW","Eastern Asia","Caribbean",2020,7855.307,"distant"
"KOR","ABW","Eastern Asia","Caribbean",2021,8175.419,"distant"
"KOR","AFG","Eastern Asia","Southern Asia",2019,1054397,"distant"
"KOR","AFG","Eastern Asia","Southern Asia",2020,3177566,"distant"
"KOR","AFG","Eastern Asia","Southern Asia",2021,7488040,"distant"
"KOR","AGO","Eastern Asia","Middle Africa",2019,932300.501,"distant"
"KOR","AGO","Eastern Asia","Middle Africa",2020,1588595.734,"distant"
"KOR","AGO","Eastern Asia","Middle Africa",2021,5821791.848,"distant"
"KOR","ALB","Eastern Asia","Southern Europe",2019,370825.505,"distant"
"KOR","ALB","Eastern Asia","Southern Europe",2020,2257610.337,"distant"
"KOR","ALB","Eastern Asia","Southern Europe",2021,5006431.138,"distant"
"KOR","AND","Eastern Asia","Southern Europe",2019,2046.931,"distant"
"KOR","AND","Eastern Asia","Southern Europe",2020,27.018,"distant"
"KOR","AND","Eastern Asia","Southern Europe",2021,104605.267,"distant"
"KOR","ARE","Eastern Asia","Western Asia",2019,13086471.752,"distant"
"KOR","ARE","Eastern Asia","Western Asia",2020,21415549.77,"distant"
"KOR","ARE","Eastern Asia","Western Asia",2021,32699863.381,"distant"
"KOR","ARG","Eastern Asia","South America",2019,7905319.64,"distant"
"KOR","ARG","Eastern Asia","South America",2020,22847730.92,"distant"
"KOR","ARG","Eastern Asia","South America",2021,74301423.69,"distant"
"KOR","ARM","Eastern Asia","Western Asia",2020,2880454.06,"distant"
"KOR","ARM","Eastern Asia","Western Asia",2021,2525710.43,"distant"
"KOR","ARM","Eastern Asia","Western Asia",2019,1611031.79,"distant"
"KOR","ATG","Eastern Asia","Caribbean",2019,1218.322,"distant"
"KOR","ATG","Eastern Asia","Caribbean",2020,24664,"distant"
"KOR","ATG","Eastern Asia","Caribbean",2021,417513,"distant"
"KOR","AUS","Eastern Asia","Australia and New Zealand",2019,26721579.505,"distant"
"KOR","AUS","Eastern Asia","Australia and New Zealand",2020,35489373.252,"distant"
"KOR","AUS","Eastern Asia","Australia and New Zealand",2021,212731058.492,"distant"
"KOR","AUT","Eastern Asia","Western Europe",2019,6132319.251,"distant"
"KOR","AUT","Eastern Asia","Western Europe",2020,20584942.163,"distant"
"KOR","AUT","Eastern Asia","Western Europe",2021,128848039.249,"distant"
"KOR","AZE","Eastern Asia","Western Asia",2019,3944962.79,"distant"
"KOR","AZE","Eastern Asia","Western Asia",2020,6723915.98,"distant"
"KOR","AZE","Eastern Asia","Western Asia",2021,7764097.11,"distant"
"KOR","BDI","Eastern Asia","Eastern Africa",2019,857980.15,"distant"
"KOR","BDI","Eastern Asia","Eastern Africa",2020,318194.38,"distant"
"KOR","BDI","Eastern Asia","Eastern Africa",2021,1813.91,"distant"
"KOR","BEL","Eastern Asia","Western Europe",2019,91709430.642,"distant"
"KOR","BEL","Eastern Asia","Western Europe",2020,321170748.102,"distant"
"KOR","BEL","Eastern Asia","Western Europe",2021,209926923.801,"distant"
"KOR","BEN","Eastern Asia","Western Africa",2019,413471.893,"distant"
"KOR","BEN","Eastern Asia","Western Africa",2020,424539.9,"distant"
"KOR","BEN","Eastern Asia","Western Africa",2021,87793.253,"distant"
"KOR","BFA","Eastern Asia","Western Africa",2019,460440.012,"distant"
"KOR","BFA","Eastern Asia","Western Africa",2020,2024666.608,"distant"
"KOR","BFA","Eastern Asia","Western Africa",2021,1167076.16,"distant"
"KOR","BGD","Eastern Asia","Southern Asia",2019,32836857,"distant"
"KOR","BGD","Eastern Asia","Southern Asia",2020,35926872,"distant"
"KOR","BGD","Eastern Asia","Southern Asia",2021,35750766,"distant"
"KOR","BGR","Eastern Asia","Eastern Europe",2019,1077929.357,"distant"
"KOR","BGR","Eastern Asia","Eastern Europe",2020,2035340.048,"distant"
"KOR","BGR","Eastern Asia","Eastern Europe",2021,914741.714,"distant"
"KOR","BHR","Eastern Asia","Western Asia",2019,1948022.64,"distant"
"KOR","BHR","Eastern Asia","Western Asia",2020,1939328.22,"distant"
"KOR","BHR","Eastern Asia","Western Asia",2021,2226173,"distant"
"KOR","BHS","Eastern Asia","Caribbean",2019,53393,"distant"
"KOR","BHS","Eastern Asia","Caribbean",2020,375150,"distant"
"KOR","BHS","Eastern Asia","Caribbean",2021,2985347,"distant"
"KOR","BIH","Eastern Asia","Southern Europe",2019,353171.75,"distant"
"KOR","BIH","Eastern Asia","Southern Europe",2020,1197166.88,"distant"
"KOR","BIH","Eastern Asia","Southern Europe",2021,2182356.71,"distant"
"KOR","BLR","Eastern Asia","Eastern Europe",2019,5585400,"distant"
"KOR","BLR","Eastern Asia","Eastern Europe",2020,7588500,"distant"
"KOR","BLR","Eastern Asia","Eastern Europe",2021,8927700,"distant"
"KOR","BLZ","Eastern Asia","Central America",2019,113197.55,"distant"
"KOR","BLZ","Eastern Asia","Central America",2020,94179.38,"distant"
"KOR","BLZ","Eastern Asia","Central America",2021,29287.49,"distant"
"KOR","BMU","Eastern Asia","Northern America",2019,1159.5,"distant"
"KOR","BMU","Eastern Asia","Northern America",2020,1253.8,"distant"
"KOR","BMU","Eastern Asia","Northern America",2021,38442.89,"distant"
"KOR","BOL","Eastern Asia","South America",2019,2328857.68,"distant"
"KOR","BOL","Eastern Asia","South America",2020,2675695.24,"distant"
"KOR","BOL","Eastern Asia","South America",2021,10394453.84,"distant"
"KOR","BRA","Eastern Asia","South America",2019,159019684,"distant"
"KOR","BRA","Eastern Asia","South America",2020,240210703,"distant"
"KOR","BRA","Eastern Asia","South America",2021,285582008,"distant"
"KOR","BRB","Eastern Asia","Caribbean",2019,61390,"distant"
"KOR","BRB","Eastern Asia","Caribbean",2020,23369,"distant"
"KOR","BRB","Eastern Asia","Caribbean",2021,22791,"distant"
"KOR","BRN","Eastern Asia","South-eastern Asia",2019,205114.21,"distant"
"KOR","BRN","Eastern Asia","South-eastern Asia",2020,98814.21,"distant"
"KOR","BRN","Eastern Asia","South-eastern Asia",2021,138039.71,"distant"
"KOR","BTN","Eastern Asia","Southern Asia",2019,395968,"distant"
"KOR","BTN","Eastern Asia","Southern Asia",2020,6803901,"distant"
